,TechScore,Seniority,Gender,DegreeType,Age,Department_HR,Department_IT,Risk
8610,-1,0,1,0,22,0,0,0.9996680194349377
8611,57,11,1,0,35,0,0,0.30104511641979725
8612,62,0,1,1,22,0,0,0.07427354463782883
8613,47,0,0,0,22,1,0,0.19203987525706936
8614,57,2,0,0,52,0,0,0.7347671073220606
8615,78,0,1,1,22,0,0,0.02843882460838106
8616,16,0,1,0,24,1,0,0.9464698939185858
8617,39,0,0,0,22,0,1,0.3977226680973161
8618,38,0,0,0,42,0,1,0.9669995915891734
8619,85,10,0,1,41,0,1,0.08716076377048715
8620,29,0,1,0,22,0,0,0.5860624422193738
8621,27,0,1,0,22,0,0,0.6535177386547506
8622,77,5,1,1,45,1,0,0.11417717380161833
8623,87,0,0,1,22,0,1,0.020241911432046896
8624,50,5,0,1,38,1,0,0.41787837992907584
8625,81,11,0,1,43,1,0,0.09926106026361195
8626,46,0,0,0,26,1,0,0.25917959543062463
8627,44,11,1,0,36,0,1,0.7347671073220604
8628,78,17,1,1,49,0,1,0.22310548637501587
8629,98,6,1,1,73,0,0,0.2059598288139015
8630,41,0,0,1,22,0,1,0.3196054297484027
8631,30,0,1,0,22,0,0,0.553932436613359
8632,50,1,0,1,60,0,1,0.9912259252538271
8633,78,3,1,1,30,0,0,0.048801215660457364
8634,23,17,1,0,40,1,0,0.9992243168763199
8635,61,0,0,0,22,0,1,0.10645821323474913
8636,45,0,1,0,22,1,0,0.19591826172739826
8637,82,19,1,1,41,1,0,0.08803673946835368
8638,68,17,1,1,73,0,1,0.9870755352300367
8639,48,0,1,1,22,1,0,0.1480782779834309
8640,44,0,1,0,22,0,1,0.2670626807647437
8641,55,0,0,0,34,0,1,0.3132967056170109
8642,51,18,0,0,65,1,0,0.9989537880314066
8643,59,12,1,1,50,0,1,0.6535177386547506
8644,36,0,1,0,22,0,0,0.3899211137188816
8645,40,13,1,0,48,0,0,0.9920411738787163
8646,71,0,0,1,28,0,1,0.07577396616544713
8647,46,0,0,0,32,1,0,0.37105251078499857
8648,49,2,1,1,66,0,0,0.9973081634236943
8649,66,0,0,1,22,0,1,0.07136124314416518
8650,83,0,0,1,25,0,1,0.03080741086176482
8651,75,14,1,1,80,1,0,0.9464698939185858
8652,71,6,0,1,65,0,1,0.746278448194991
8653,89,15,0,1,80,0,0,0.6882816114167377
8654,69,0,0,1,22,0,0,0.05393368237780127
8655,41,0,0,0,22,0,0,0.3196054297484027
8656,37,0,1,0,22,0,1,0.40567231589546193
8657,82,0,0,1,37,0,1,0.06720549431256327
8658,51,5,1,0,61,1,0,0.9801581803879473
8659,46,0,0,0,26,0,0,0.3010451164197973
8660,82,2,0,1,58,0,0,0.22310548637501587
8661,53,14,0,1,54,0,1,0.9669995915891734
8662,76,0,0,1,22,1,0,0.03050087201018867
8663,67,7,1,1,54,0,0,0.4304272964893086
8664,42,0,0,0,32,0,0,0.5435044035125175
8665,42,7,1,0,42,1,0,0.8178318741789911
8666,71,4,1,0,44,1,0,0.16695583781658527
8667,54,17,1,0,59,1,0,0.9737465595356402
8668,70,18,1,1,68,1,0,0.8178318741789911
8669,74,4,1,1,39,0,1,0.1200310303785537
8670,54,0,1,1,40,0,0,0.3530659964357553
8671,80,4,1,1,43,1,0,0.08290990161167264
8672,43,0,1,0,22,1,0,0.22088674069876152
8673,36,0,0,0,22,0,0,0.4304272964893086
8674,46,7,1,0,51,0,1,0.9792026470458911
8675,54,0,1,0,22,0,0,0.13265437522148338
8676,53,14,0,1,53,0,0,0.9340448945425606
8677,95,0,1,1,35,0,0,0.022370771831097817
8678,52,0,0,0,29,0,0,0.25152787625843925
8679,53,0,1,0,27,1,0,0.16365029476754905
8680,57,0,0,0,22,0,0,0.12245575386107728
8681,51,7,1,1,80,1,0,0.9999048183588672
8682,95,0,0,1,53,0,0,0.07280283304774318
8683,58,11,1,1,80,0,1,0.9998507496885706
8684,56,0,1,1,80,1,0,0.9991429470952352
8685,46,0,0,1,25,0,0,0.2566036426497902
8686,56,5,1,0,47,0,1,0.630642168318574
8687,73,2,1,1,80,1,0,0.9129277864682868
8688,56,16,1,0,57,0,1,0.9725076359375155
8689,78,0,0,1,23,0,0,0.03337326968399956
8690,68,14,1,1,55,0,1,0.5435044035125175
8691,35,4,0,0,31,0,1,0.8429302632536112
8692,83,0,0,0,22,0,0,0.025732512668293787
8693,38,11,0,1,51,0,1,0.9986578318166389
8694,69,5,1,1,29,1,0,0.07065118818633538
8695,62,13,1,1,73,0,0,0.9946230890117124
8696,56,2,1,0,54,1,0,0.6941030187540868
8697,79,19,0,1,47,0,0,0.19396938858425097
8698,64,5,0,1,56,1,0,0.5281410568410898
8699,26,0,0,0,34,1,0,0.9654751769574326
8700,43,1,1,0,59,1,0,0.9948813252331766
8701,38,9,0,0,46,0,0,0.9927823216831175
8702,31,15,1,0,55,0,0,0.9999450783363327
8703,97,0,1,1,22,1,0,0.007828377549179737
8704,39,0,1,0,22,1,0,0.28073361610293557
8705,52,0,1,1,22,0,1,0.14956638022622123
8706,67,0,0,1,22,1,0,0.05233970183676891
8707,83,12,0,1,34,1,0,0.05233970183676889
8708,90,14,0,1,51,1,0,0.09926106026361188
8709,100,13,0,1,66,1,0,0.13133449475704712
8710,53,1,1,0,51,1,0,0.6824644575781641
8711,77,0,0,1,32,1,0,0.05233970183676891
8712,46,0,0,0,37,0,0,0.5752165431164245
8713,45,11,0,1,39,0,0,0.7462784481949908
8714,37,10,0,0,80,1,0,0.9999996109037441
8715,46,16,1,1,43,0,1,0.8872506331233826
8716,75,0,0,1,38,0,0,0.09827340544849075
8717,50,0,0,0,22,0,1,0.20595982881390143
8718,72,9,0,1,37,1,0,0.11417717380161829
8719,30,10,1,0,48,0,1,0.9996680194349377
8720,53,11,1,1,80,0,0,0.9999450783363327
8721,59,0,0,0,22,1,0,0.09348059281514448
8722,39,0,1,0,23,0,1,0.38226575693935927
8723,54,0,0,1,22,0,0,0.13265437522148338
8724,26,0,0,0,22,1,0,0.6592818021525415
8725,50,0,0,0,30,0,0,0.30104511641979725
8726,34,3,0,0,69,1,0,0.999991363073982
8727,46,14,1,0,75,0,1,0.9999917842914524
8728,54,0,1,1,29,0,0,0.1826760908964205
8729,40,0,0,1,22,1,0,0.26440886650878764
8730,60,3,1,0,35,0,0,0.2143616911823068
8731,46,1,0,1,30,0,1,0.3899211137188816
8732,48,18,0,0,45,0,1,0.9568740723929057
8733,99,7,1,1,40,0,0,0.02732372236406461
8734,54,3,1,1,64,1,0,0.9622362338622259
8735,62,0,0,0,22,0,1,0.10025864059774416
8736,52,0,0,1,22,1,0,0.12873399325822363
8737,71,6,0,0,59,0,1,0.5970359516648929
8738,73,11,0,0,38,0,0,0.15258758130739983
8739,58,16,0,0,45,0,1,0.6766537921970365
8740,72,10,0,1,64,0,1,0.723189866535087
8741,64,0,0,1,26,0,0,0.0925504518196781
8742,80,5,0,1,52,0,1,0.20595982881390143
8743,42,16,0,1,64,0,1,0.9999450783363327
8744,71,7,0,1,48,0,0,0.26178125435544075
8745,50,0,0,0,22,0,0,0.1863655952866528
8746,66,13,0,1,57,0,1,0.7231898665350865
8747,84,3,0,1,42,0,0,0.07730469775920903
8748,76,0,0,1,22,0,1,0.03916389437730609
8749,57,0,1,1,27,0,0,0.13533405442761456
8750,48,4,0,0,55,0,0,0.9843458728826026
8751,48,3,0,0,26,0,0,0.2835499660749409
8752,84,10,0,1,36,0,1,0.06856313337768492
8753,50,8,1,0,40,1,0,0.49845077930384535
8754,65,0,0,1,22,0,0,0.06856313337768492
8755,42,2,0,0,46,1,0,0.9194210806765002
8756,90,0,0,1,34,0,1,0.03473525859345871
8757,60,13,0,1,60,0,0,0.9284672848786959
8758,96,11,1,1,59,0,1,0.12245575386107733
8759,44,0,0,0,22,0,0,0.2670626807647437
8760,77,16,0,0,41,0,1,0.17551455335976968
8761,35,10,1,1,67,0,0,0.9999864548031363
8762,99,6,0,1,55,0,0,0.07280283304774324
8763,76,0,0,1,22,0,1,0.03916389437730609
8764,47,0,1,1,22,0,1,0.20188297497314187
8765,79,10,1,1,76,0,1,0.8330987882746622
8766,19,4,1,0,69,1,0,0.9999998568593812
8767,41,18,1,0,60,1,0,0.9996143557390276
8768,76,0,1,0,22,0,1,0.03916389437730609
8769,58,0,0,1,26,0,0,0.13265437522148343
8770,48,1,1,1,76,0,0,0.9998894198193667
8771,75,0,1,1,22,0,0,0.03404745442304208
8772,89,0,1,1,22,0,1,0.016244514438274755
8773,74,0,0,1,22,0,1,0.0441571669370476
8774,60,0,0,1,35,0,1,0.22310548637501587
8775,39,0,0,0,22,0,1,0.3977226680973161
8776,74,0,0,1,25,0,1,0.052865724372435856
8777,60,0,1,0,68,0,0,0.9725076359375157
8778,68,5,0,1,80,0,1,0.9967180280322437
8779,44,0,1,0,22,1,0,0.2080289689444873
8780,59,0,0,1,27,0,1,0.14660497631018649
8781,41,14,1,0,69,0,0,0.9999817161566439
8782,84,11,1,1,36,1,0,0.04929167589185171
8783,80,0,0,1,50,0,0,0.1495663802262213
8784,51,0,0,1,22,0,0,0.15881421693792255
8785,-5,10,0,0,48,1,0,0.9999999806280166
8786,65,12,0,1,80,1,0,0.9976805144051624
8787,40,0,1,0,22,0,0,0.3071106601356939
8788,65,0,0,1,22,0,1,0.07577396616544713
8789,46,9,1,0,32,0,0,0.4656016478888595
8790,47,0,1,0,22,1,0,0.17376843668412978
8791,63,0,0,0,22,1,0,0.07353451214189337
8792,92,0,0,1,22,1,0,0.011678566969888022
8793,71,3,0,1,35,0,1,0.12245575386107724
8794,38,11,1,0,40,0,0,0.9487058431710587
8795,87,0,1,1,22,0,1,0.018315638881183906
8796,16,7,1,0,55,0,1,0.999999176284294
8797,45,4,1,0,47,0,0,0.909540823085079
8798,67,0,0,0,36,0,0,0.15566978407400886
8799,68,9,0,0,35,0,1,0.1826760908964205
8800,32,0,0,0,22,1,0,0.47017557374526875
8801,77,7,1,1,51,0,0,0.19788668727104994
8802,41,0,0,1,25,0,0,0.3461109690865009
8803,41,0,1,0,22,0,1,0.3196054297484027
8804,19,17,0,0,42,0,1,0.9999776683344898
8805,84,1,0,1,62,0,1,0.2724499198782097
8806,68,1,1,0,23,0,0,0.062038495974918256
8807,73,0,1,1,22,0,0,0.03838839737747849
8808,86,5,0,1,27,1,0,0.024972001993775195
8809,76,0,0,0,22,0,0,0.03916389437730609
8810,67,18,0,1,80,0,0,0.9989003243050258
8811,84,1,1,1,41,0,1,0.06994819831911443
8812,86,0,1,0,35,1,0,0.036516173279562206
8813,62,15,0,1,80,0,1,0.999798564699968
8814,43,1,1,1,35,1,0,0.44332396908209
8815,35,0,0,0,22,1,0,0.393803495758987
8816,25,0,1,0,22,0,1,0.7801798765321838
8817,31,5,0,0,68,0,0,0.9999981667925347
8818,80,7,1,1,58,1,0,0.21651505709582802
8819,61,13,0,1,37,0,1,0.3071106601356939
8820,75,8,1,0,48,0,0,0.2101188554131365
8821,40,0,1,0,22,1,0,0.26440886650878764
8822,58,11,1,0,43,0,0,0.45657241828202455
8823,73,19,1,1,41,1,0,0.15106943139362514
8824,41,0,1,0,28,0,0,0.4137718612115759
8825,42,17,0,0,54,0,0,0.999004660238695
8826,87,0,1,1,25,1,0,0.01707738850252392
8827,36,18,0,1,80,1,0,0.9999997864593347
8828,69,2,1,1,52,0,1,0.3392895920751656
8829,79,14,1,1,38,0,0,0.09255045181967807
8830,86,5,1,1,39,0,1,0.059605933739461395
8831,100,14,0,1,70,1,0,0.17032810471763987
8832,69,0,0,1,22,0,0,0.05393368237780127
8833,95,14,1,1,45,0,1,0.059605933739461395
8834,85,6,1,1,80,1,0,0.5806231156877005
8835,69,8,0,1,40,1,0,0.16041016017283724
8836,100,2,1,1,80,1,0,0.22088674069876152
8837,42,0,1,0,22,0,1,0.30104511641979725
8838,69,0,1,1,22,1,0,0.0420035968050749
8839,92,0,1,1,22,0,0,0.012277339902383493
8840,52,5,1,1,33,1,0,0.24902757761125333
8841,39,11,1,0,33,1,0,0.6592818021525416
8842,50,11,0,0,40,0,1,0.7231898665350868
8843,32,13,0,0,69,0,1,0.9999995003906836
8844,64,4,0,0,54,0,1,0.6420404926382314
8845,59,0,0,0,24,1,0,0.10539895037218693
8846,82,14,1,1,64,1,0,0.31643559630434964
8847,86,0,1,1,22,0,0,0.017597472409684126
8848,58,16,1,0,49,0,1,0.7577005190411377
8849,52,8,0,0,40,0,0,0.5645047023806951
8850,44,0,1,1,22,0,0,0.21869000258754626
8851,25,0,1,0,22,0,0,0.7231898665350868
8852,48,2,0,0,68,0,1,0.9997539992727994
8853,72,0,0,1,25,0,1,0.059605933739461436
8854,27,0,1,0,22,0,1,0.7115691653278989
8855,56,0,0,1,50,0,0,0.6193349159530437
8856,58,0,0,0,22,0,1,0.12745311257782097
8857,60,0,1,0,22,1,0,0.07965896918377717
8858,59,14,0,0,41,0,0,0.4477008632343281
8859,-3,0,0,0,28,0,0,0.9999817161566439
8860,63,0,1,0,22,0,0,0.07730469775920903
8861,41,0,1,0,80,0,0,0.9999972651832246
8862,53,0,1,0,26,0,1,0.19788668727105
8863,23,14,0,0,57,0,1,0.9999988881010606
8864,58,7,1,0,79,0,1,0.9998177233236575
8865,72,6,0,1,32,0,1,0.10228397769281874
8866,55,0,1,1,26,1,0,0.12368641972409035
8867,61,6,0,1,35,0,1,0.23689239714035218
8868,100,16,0,1,69,0,1,0.2143616911823068
8869,83,0,1,1,25,0,0,0.025222974783727144
8870,56,9,1,1,53,0,0,0.7690092065022304
8871,75,0,1,1,22,1,0,0.02930491574037102
8872,93,0,1,1,35,0,0,0.025222974783727144
8873,34,11,0,0,36,1,0,0.9367008780600519
8874,39,0,0,0,22,1,0,0.31018848441132474
8875,45,0,1,0,38,0,0,0.5860624422193738
8876,51,11,0,0,64,0,0,0.9986578318166389
8877,72,0,0,1,33,0,0,0.0871607637704872
8878,94,7,1,1,32,0,1,0.025222974783727144
8879,51,14,1,0,39,0,1,0.6306421683185742
8880,74,4,0,1,29,0,0,0.06587473808295334
8881,24,5,1,0,50,0,1,0.9999503040445016
8882,38,0,1,1,25,0,1,0.4137718612115758
8883,45,4,1,0,28,0,0,0.3530659964357553
8884,40,6,1,0,32,0,0,0.6193349159530437
8885,62,2,0,1,34,0,1,0.19396938858425106
8886,57,13,0,1,54,0,0,0.8616730849810419
8887,62,18,1,1,57,1,0,0.7173835867572925
8888,33,12,1,0,80,0,0,0.9999999252740291
8889,66,8,0,0,37,0,1,0.22760986975239825
8890,51,0,0,1,22,1,0,0.13669412065304312
8891,29,3,0,0,72,1,0,0.9999992164572886
8892,46,9,0,0,31,0,0,0.48413503240632666
8893,25,0,0,0,23,1,0,0.7289852981870615
8894,39,16,1,0,52,1,0,0.9971713168983063
8895,51,11,1,0,38,0,0,0.5131208678216869
8896,56,0,1,0,28,0,1,0.1863655952866528
8897,61,0,0,0,23,1,0,0.08803673946835365
8898,54,0,0,0,22,1,0,0.1261849743134997
8899,78,7,1,1,46,0,1,0.15258758130739972
8900,40,14,1,0,40,1,0,0.8832107697193786
8901,23,6,1,0,62,1,0,0.9999968226004416
8902,49,1,1,1,59,1,0,0.9549448257322265
8903,41,1,1,0,29,0,0,0.4477008632343283
8904,58,0,0,1,22,1,0,0.08981518958651957
8905,41,0,0,1,22,0,1,0.3196054297484027
8906,51,16,0,0,48,0,0,0.922528314994898
8907,85,8,1,1,51,0,1,0.13806785183658518
8908,52,13,0,0,75,0,1,0.9999666861674956
8909,64,0,1,1,22,0,0,0.06587473808295337
8910,50,8,1,1,42,0,1,0.6420404926382316
8911,67,16,0,1,80,1,0,0.9971713168983064
8912,48,3,0,0,63,1,0,0.9965514907847434
8913,37,10,1,0,80,1,0,0.9999993584892125
8914,48,16,0,1,71,0,0,0.9999329209753193
8915,94,15,0,1,43,0,1,0.0632917555034262
8916,48,0,1,0,22,0,1,0.21011885541313655
8917,57,18,0,1,51,1,0,0.7405324560896113
8918,42,4,1,0,52,1,0,0.9782041184993409
8919,68,12,0,1,37,0,1,0.19788668727104994
8920,80,8,1,1,66,0,0,0.4137718612115759
8921,82,0,0,1,37,0,1,0.06720549431256327
8922,67,0,1,1,22,0,0,0.05502321450624244
8923,58,2,0,0,39,0,0,0.332599675239273
8924,57,7,1,0,40,1,0,0.3228064798327864
8925,43,0,0,0,22,0,1,0.3132967056170109
8926,74,2,1,0,52,0,1,0.27794499747308127
8927,52,0,0,0,22,1,0,0.14227241288069717
8928,47,0,0,1,22,1,0,0.17376843668412978
8929,85,5,1,1,41,1,0,0.05557620671811531
8930,42,17,1,1,51,0,0,0.9934558129890703
8931,67,4,0,0,57,0,0,0.5860624422193736
8932,64,13,0,0,39,1,0,0.2490275776112534
8933,47,13,1,0,43,0,0,0.8330987882746622
8934,82,9,0,1,80,0,1,0.8950541597117855
8935,40,0,0,0,58,1,0,0.9980985741791465
8936,35,0,1,0,22,0,0,0.4137718612115758
8937,65,3,0,0,48,0,0,0.3822657569393592
8938,45,13,1,0,49,0,0,0.97493390287183
8939,47,0,0,0,22,1,0,0.19203987525706936
8940,43,1,0,0,66,0,1,0.9998894198193667
8941,50,15,1,0,80,1,0,0.9999807787780035
8942,30,0,0,0,22,0,1,0.6650604423820061
8943,76,2,1,1,29,0,1,0.056134756576340546
8944,56,14,0,1,65,1,0,0.9888163714034682
8945,48,14,1,0,40,0,1,0.7690092065022306
8946,59,17,1,1,55,0,1,0.8705505632961241
8947,49,0,0,1,29,0,1,0.30104511641979725
8948,76,18,1,1,47,1,0,0.17727820117026993
8949,45,10,0,1,41,1,0,0.7173835867572924
8950,65,0,0,1,39,0,0,0.19012953096322685
8951,53,7,1,0,51,0,1,0.8790800359626473
8952,60,12,0,1,46,0,1,0.5435044035125173
8953,33,16,0,0,52,0,1,0.9999180731440831
8954,69,0,0,1,30,0,1,0.09632747844648581
8955,55,0,0,1,22,0,1,0.13806785183658518
8956,76,2,0,1,41,0,1,0.12745311257782088
8957,59,0,0,0,22,1,0,0.09348059281514448
8958,56,0,0,0,22,1,0,0.1119163556142721
8959,45,0,1,0,22,0,0,0.22760986975239825
8960,52,3,0,0,32,0,0,0.3196054297484027
8961,48,1,1,1,56,0,1,0.9749339028718301
8962,44,0,0,1,22,0,1,0.2670626807647437
8963,29,3,1,0,59,0,1,0.9999817161566439
8964,62,0,1,0,24,1,0,0.0796589691837772
8965,19,18,1,0,42,0,1,0.9999666861674956
8966,40,5,1,0,48,0,0,0.9827827106404472
8967,55,0,1,1,22,0,0,0.11304111333566669
8968,50,15,0,1,51,1,0,0.9129277864682865
8969,100,7,0,1,30,1,0,0.013433549593069933
8970,56,12,1,1,68,0,1,0.9973081634236943
8971,53,13,0,0,57,0,1,0.9903295917351875
8972,32,10,1,0,37,1,0,0.9508624955012596
8973,65,0,1,1,22,0,1,0.06856313337768492
8974,36,11,1,0,41,0,1,0.9857732322630426
8975,41,15,0,0,60,0,1,0.9999094591615494
8976,70,0,1,1,22,0,0,0.045959254764232724
8977,47,0,1,1,31,0,1,0.34611096908650074
8978,76,6,0,1,46,0,0,0.16863354756982346
8979,85,7,0,1,34,1,0,0.042003596805074886
8980,67,8,0,1,59,0,0,0.6420404926382318
8981,65,19,1,0,80,1,0,0.9988441379407333
8982,51,8,0,0,51,1,0,0.874859541418832
8983,70,0,1,1,28,0,1,0.07280283304774321
8984,34,5,1,0,39,0,1,0.97493390287183
8985,100,2,1,1,51,0,0,0.04504920072187995
8986,42,15,0,0,45,0,1,0.9893446198304884
8987,68,5,1,1,57,1,0,0.40167886522011126
8988,99,9,0,1,45,0,0,0.04242573991422129
8989,51,0,0,0,25,0,0,0.21011885541313655
8990,74,0,0,0,22,0,0,0.04415716693704761
8991,28,0,0,0,31,0,1,0.9568740723929055
8992,30,7,1,0,45,1,0,0.9961929301994172
8993,85,15,1,1,43,0,0,0.08892151858753419
8994,72,0,0,1,24,1,0,0.04371779585644822
8995,26,2,0,0,37,0,1,0.9963765948494062
8996,79,11,1,1,53,1,0,0.18451163124535247
8997,50,0,0,0,22,1,0,0.16041016017283719
8998,36,0,0,0,22,0,1,0.47478910206909575
8999,34,0,1,0,23,0,1,0.5131208678216868
9000,37,10,1,0,37,1,0,0.8477344134123138
9001,71,0,1,1,22,1,0,0.037253848861581375
9002,69,12,0,1,47,0,1,0.3392895920751656
9003,72,8,1,1,62,1,0,0.45211697646808474
9004,77,1,1,1,35,0,1,0.07427354463782886
9005,54,16,0,1,52,0,1,0.9392699658723878
9006,79,16,1,1,52,0,0,0.22310548637501595
9007,29,4,1,0,48,0,0,0.9992620637236066
9008,55,0,0,0,22,1,0,0.11883673055164451
9009,65,2,1,1,27,0,0,0.08716076377048715
9010,59,0,0,1,22,0,0,0.09827340544849075
9011,57,17,0,0,58,0,0,0.97493390287183
9012,83,19,1,1,64,1,0,0.3293033277508254
9013,69,0,0,0,36,0,1,0.15258758130739972
9014,23,0,0,0,22,1,0,0.763370565960877
9015,19,8,1,0,56,0,0,0.999997760918072
9016,86,0,1,1,35,1,0,0.03304120011565242
9017,45,15,0,0,38,0,1,0.8616730849810417
9018,74,6,1,1,31,0,1,0.07730469775920903
9019,47,0,1,0,39,0,1,0.6081296190985289
9020,89,0,1,1,22,0,0,0.01469864450288483
9021,57,17,0,0,44,1,0,0.5487001314681519
9022,35,0,0,0,22,0,0,0.4565724182820242
9023,64,1,1,1,57,1,0,0.47017557374526875
9024,36,10,1,0,60,1,0,0.9998083831695583
9025,57,7,0,0,46,0,0,0.5860624422193738
9026,40,0,1,0,28,0,0,0.4389861701621981
9027,54,15,0,0,54,1,0,0.9255434493074294
9028,69,0,0,0,22,0,0,0.059605933739461416
9029,47,4,1,1,27,0,0,0.2670626807647437
9030,12,1,1,0,69,1,0,0.9999999763390064
9031,61,18,1,0,54,1,0,0.7057492368949728
9032,57,0,0,1,22,0,0,0.11080278824580334
9033,61,13,0,1,52,0,0,0.6650604423820061
9034,73,9,1,1,37,0,0,0.11304111333566669
9035,56,6,0,0,80,0,1,0.9999503040445016
9036,81,8,1,1,49,1,0,0.12123733131449234
9037,83,0,0,1,22,0,0,0.023283740343029623
9038,70,0,1,0,22,0,1,0.056134756576340566
9039,48,0,1,0,22,1,0,0.16365029476754905
9040,20,0,0,0,22,0,1,0.944152985531142
9041,66,16,0,1,74,0,0,0.9940675830364271
9042,48,0,0,0,26,0,1,0.29509791240624056
9043,53,10,0,0,42,1,0,0.5383457124085402
9044,85,0,0,1,22,0,1,0.022822691396829138
9045,32,13,1,0,39,0,0,0.9893446198304884
9046,53,0,0,1,22,1,0,0.12123733131449238
9047,77,16,0,1,79,0,1,0.9792026470458911
9048,60,0,1,1,22,0,0,0.08374315661158575
9049,49,0,1,1,29,1,0,0.21222969370459188
9050,53,0,1,0,22,1,0,0.12123733131449238
9051,78,3,1,1,57,1,0,0.21222969370459188
9052,61,10,1,1,70,0,1,0.9920411738787163
9053,98,2,1,1,50,0,1,0.052865724372435856
9054,71,9,1,1,34,0,0,0.10645821323474909
9055,15,19,1,0,41,0,1,0.9999877437516491
9056,65,5,0,0,29,0,0,0.1274531125778209
9057,58,6,0,0,35,0,0,0.28354996607494093
9058,54,18,1,1,50,0,1,0.8790800359626474
9059,100,3,1,1,54,0,0,0.05502321450624242
9060,70,5,1,0,29,0,0,0.08543487319192061
9061,39,1,0,0,32,0,1,0.7115691653278989
9062,63,1,0,1,26,0,0,0.1002586405977442
9063,71,10,1,1,40,1,0,0.13398751741853457
9064,38,0,1,0,36,0,0,0.7577005190411372
9065,35,17,0,0,42,0,1,0.9973081634236943
9066,43,0,1,0,22,0,1,0.2835499660749407
9067,46,0,0,0,24,1,0,0.2298959469023475
9068,63,0,1,1,22,0,0,0.06994819831911443
9069,20,0,1,0,22,1,0,0.8073394500340797
9070,84,0,0,1,22,0,1,0.024233967805179713
9071,45,14,0,1,65,1,0,0.9995738490022104
9072,73,0,0,1,32,0,0,0.07730469775920903
9073,58,8,1,0,70,1,0,0.9916432356686808
9074,71,0,1,1,22,0,1,0.04783488709813343
9075,41,0,1,0,22,0,0,0.2892669037095819
9076,49,4,0,0,80,0,1,0.9999925661020546
9077,47,1,1,1,29,0,1,0.3132967056170109
9078,47,0,1,0,22,1,0,0.17376843668412978
9079,48,13,0,0,54,0,0,0.9912259252538271
9080,64,16,0,0,42,0,0,0.3673856850901895
9081,52,12,0,0,37,1,0,0.44332396908209015
9082,45,0,1,0,22,1,0,0.19591826172739826
9083,75,0,1,1,22,0,0,0.03404745442304208
9084,80,0,0,1,60,0,1,0.30104511641979725
9085,61,15,1,0,64,0,0,0.9725076359375157
9086,51,2,0,0,40,0,0,0.5332244728899309
9087,92,3,1,1,65,0,1,0.190129530963227
9088,84,0,1,1,22,1,0,0.01707738850252391
9089,87,0,1,1,40,0,1,0.053933682377801294
9090,90,0,1,1,22,1,0,0.01191448967221753
9091,74,0,1,1,22,0,0,0.03615283130748221
9092,80,0,0,1,22,1,0,0.023992835798556985
9093,66,15,0,1,54,1,0,0.5081916773313706
9094,44,0,0,0,22,0,0,0.2670626807647437
9095,86,0,0,1,22,0,1,0.02149360132537089
9096,26,4,1,0,43,0,0,0.9986578318166389
9097,52,0,1,0,22,0,1,0.16529480862297674
9098,12,15,0,0,73,1,0,0.9999999989340911
9099,57,7,1,1,39,1,0,0.2751838511960486
9100,61,12,0,0,51,1,0,0.591533687031243
9101,51,0,0,0,44,0,1,0.6999263609063856
9102,47,13,1,1,43,0,0,0.780179876532184
9103,83,0,1,1,24,1,0,0.020445346023329453
9104,57,5,0,1,56,0,0,0.8429302632536115
9105,67,5,0,1,45,1,0,0.22989594690234758
9106,51,0,1,1,22,0,0,0.1437021885064055
9107,78,0,1,1,22,0,0,0.02843882460838106
9108,41,0,1,0,22,1,0,0.2490275776112534
9109,56,0,0,0,22,0,1,0.1437021885064054
9110,80,9,0,1,53,0,1,0.236892397140352
9111,34,2,1,0,52,1,0,0.9974384405058524
9112,75,6,1,1,34,0,1,0.08716076377048718
9113,69,8,1,1,69,0,1,0.8950541597117855
9114,52,1,0,0,42,0,0,0.553932436613359
9115,79,5,0,1,44,0,1,0.1353340544276145
9116,77,0,0,1,22,0,1,0.03688316689774027
9117,33,0,0,0,22,0,1,0.564504702380695
9118,90,0,0,1,22,0,1,0.016907465648033297
9119,67,0,1,0,29,0,1,0.1022839776928187
9120,67,1,0,0,30,0,0,0.11080278824580338
9121,67,0,1,1,22,0,1,0.060810052512160324
9122,58,2,0,1,42,0,1,0.3977226680973161
9123,50,10,1,0,43,0,1,0.7577005190411374
9124,82,0,1,1,22,0,1,0.02472352642466292
9125,59,2,0,0,72,1,0,0.9931271418775418
9126,68,10,1,1,64,1,0,0.6592818021525416
9127,52,6,1,0,39,0,0,0.4656016478888593
9128,41,0,0,0,22,1,0,0.2751838511960486
9129,45,15,0,0,58,0,1,0.9994530097780195
9130,62,0,0,1,22,0,1,0.09071784181174963
9131,85,0,0,0,23,0,0,0.024233967805179713
9132,35,1,1,0,45,1,0,0.9712153222246453
9133,72,7,1,1,48,0,1,0.24655201506662303
9134,65,0,1,1,27,0,1,0.09255045181967807
9135,86,0,0,1,44,1,0,0.0626619926346259
9136,78,0,1,1,24,0,0,0.03206468511049464
9137,50,2,0,1,55,1,0,0.906059964452452
9138,58,8,1,1,45,0,1,0.4841350324063268
9139,57,14,1,1,58,1,0,0.8661545435355882
9140,49,19,0,0,71,0,1,0.9999753198666148
9141,50,0,0,0,28,1,0,0.2298959469023475
9142,37,0,1,0,29,0,0,0.553932436613359
9143,77,10,0,0,51,1,0,0.2208867406987616
9144,87,4,1,1,60,1,0,0.1510694313936252
9145,77,7,1,1,55,0,0,0.25152787625843936
9146,76,13,0,1,46,1,0,0.16695583781658532
